UID,Treatment,lat,lon
8060,0,26.47070139,83.62214859
8061,0,26.5003458,83.63885725
8062,0,26.39659038,83.61029083
8063,0,26.37044941,83.54318668
8064,0,26.38338515,83.53725779
8065,0,26.415455,83.7210531
8066,0,26.45480121,83.54453415
8067,0,26.50223226,83.67550852
8068,0,26.41356854,83.69679859
8069,0,26.37745627,83.63508433
8070,0,26.42623479,83.63346736
8071,0,26.39685988,83.53240689
8072,0,26.37368334,83.58603631
8073,0,26.39120049,83.54345617
8074,0,26.44671637,83.59115671
8075,0,26.40440572,83.52836447
8076,0,26.40144128,83.5819939
8077,0,26.42300085,83.71242928
8078,0,26.44914183,83.67200509
8079,0,26.42030591,83.51947115
8080,0,26.43000771,83.52998144
8081,0,26.47986421,83.5073439
8082,0,26.49091349,83.51111682
8083,0,26.45695717,83.57283108
8084,0,26.48956601,83.53995274
8085,0,26.43431962,83.68601881
8086,0,26.38338515,83.7310244
8087,0,26.39389544,83.53617982
8088,0,26.55936511,83.63697079
8089,0,26.37934273,83.64775057
8090,0,26.41788045,83.65879985
8091,0,26.42380934,83.64613361
8092,0,26.48228966,83.63373686
8093,0,26.46288605,83.55450545
8094,0,26.37287486,83.54803758
8095,0,26.45291475,83.57983794
8096,0,26.41006511,83.53267639
8097,0,26.43701457,83.56501574
8098,0,26.39524291,83.54345617
8099,0,24.67775392,86.66312549
8100,0,24.72545446,86.65072874
8101,0,24.69015067,86.59170942
8102,0,24.78878569,86.64587784
8103,0,24.76399218,86.64318289
8104,0,24.75267341,86.61353849
8105,0,24.65754182,86.62243181
8106,0,24.80172143,86.53349859
8107,0,24.72033406,86.63617603
8108,0,24.63140085,86.66608993
8109,0,24.78043135,86.60383668
8110,0,24.67020807,86.62377928
8111,0,24.61496168,86.62377928
8112,0,24.78097034,86.52217982
8113,0,24.65565536,86.67552224
8114,0,24.78204832,86.52730022
8115,0,24.71817811,86.63455906
8116,0,24.76156673,86.67660022
8117,0,24.79606204,86.59386538
8118,0,24.69122865,86.59009246
8119,0,24.5791189,86.65854408
8120,0,24.77072955,86.63186412
8121,0,24.60633785,86.67929516
8122,0,24.70173894,86.59682982
8123,0,24.62142955,86.74262639
8124,0,24.74512756,86.60141123
8125,0,24.75941078,86.57715672
8126,0,24.82435897,86.55074625
8127,0,24.83675572,86.67471376
8128,0,24.63840771,86.6426439
8129,0,24.60013948,86.67471376
8130,0,24.63786872,86.64345238
8131,0,24.81708262,86.56556845
8132,0,24.83001836,86.62997766
8133,0,24.70173894,86.56610744
8134,0,24.81923857,86.55721412
8135,0,24.74378009,86.62916917
8136,0,24.82840139,86.59359589
8137,0,24.64810951,86.63563704
8138,0,24.60579886,86.67902567
8139,0,24.7583328,86.55236321
8140,0,24.64541457,86.68630202
8141,0,24.6933846,86.59332639
8142,0,24.62035157,86.74693831
8143,0,24.60687684,86.6825291
8144,0,24.83864218,86.66662892
8145,0,24.76965157,86.63348108
8146,0,24.75860229,86.62000636
8147,0,24.73273081,86.57580924
8148,0,24.70281691,86.67094083
8149,0,24.598792,86.66608993
8150,0,24.59528857,86.71971935
8151,0,24.63975518,86.67875618
8152,0,24.72491547,86.59386538
8153,0,24.85939327,86.69061394
8154,0,24.79040265,86.61650293
8155,0,24.82543695,86.55963957
8156,0,24.83136583,86.59009246
8157,0,24.57642395,86.69977675
8158,0,24.64487558,86.68118163
8159,0,24.78662973,86.63375058
8160,0,24.60714634,86.72618722
8161,0,24.70227792,86.5976383
8162,0,24.89469706,86.63725401
8163,0,24.72249002,86.65827459
8164,0,24.85130843,86.61030455
8165,0,24.86154922,86.68091213
8166,0,24.83567774,86.67525275
8167,0,24.71197973,86.65504065
8168,0,24.85346439,86.69088343
8169,0,24.81223172,86.64884228
8170,0,24.62304652,86.62027585
8171,0,27.10616962,82.57974353
8172,0,27.10509165,82.57866556
8173,0,26.9231828,82.6363374
8174,0,27.02208731,82.63930184
8175,0,26.84502937,82.67649209
8176,0,27.01427197,82.59348776
8177,0,27.03744851,82.63337296
8178,0,27.07841168,82.69373974
8179,0,26.97088334,82.72257566
8180,0,26.938005,82.64334426
8181,0,26.92048786,82.67460563
8182,0,26.99756331,82.62960003
8183,0,26.87440428,82.67918704
8184,0,27.10563064,82.57974353
8185,0,26.85230573,82.61801176
8186,0,27.0827236,82.69966862
8187,0,26.90539616,82.75248956
8188,0,26.94016096,82.64145779
8189,0,27.03987396,82.59456574
8190,0,26.9431254,82.71044841
8191,0,26.84934129,82.68538541
8192,0,26.88410609,82.67514462
8193,0,26.98354959,82.6309475
8194,0,27.01696692,82.60588451
8195,0,26.8488023,82.65331556
8196,0,27.10374417,82.6409188
8197,0,27.0776032,82.77701357
8198,0,27.07841168,82.70640599
8199,0,27.07814219,82.69562621
8200,0,26.86119905,82.67999552
8201,0,26.93153713,82.63579841
8202,0,27.05631313,82.7506031
8203,0,27.10670861,82.57812657
8204,0,26.97950717,82.61396935
8205,0,26.94608984,82.75410653
8206,0,26.9681884,82.62447963
8207,0,27.06008605,82.57435364
8208,0,27.0573911,82.74817765
8209,0,27.037718,82.7010161
8210,0,26.85742612,82.68430743
8211,0,26.95174923,82.74332675
8212,0,26.84691583,82.68834985
8213,0,27.04688082,82.64846465
8214,0,27.08703551,82.70290256
8215,0,27.01346349,82.67514462
8216,0,26.99729381,82.63418144
8217,0,26.91752342,82.65681898
8218,0,26.97492576,82.64576971
8219,0,26.95498316,82.62879155
8220,0,26.84556836,82.62178469
8221,0,27.08541854,82.70182458
8222,0,27.10104923,82.68242097
8223,0,26.97842919,82.63768487
8224,0,26.83748352,82.6659818
8225,0,27.08002865,82.69939913
8226,0,27.03340609,82.67137169
8227,0,26.93018966,82.65870545
8228,0,26.92506926,82.63579841
8229,0,26.9978328,82.62933054
8230,0,27.00025825,82.63229498
8231,0,26.94932378,82.76461682
8232,0,26.9280337,82.73847584
8233,0,27.0625115,82.73766736
8234,0,26.92749471,82.62933054
8235,0,26.96360699,82.70990942
8236,0,27.10320518,82.66759877
8237,0,26.84125645,82.66517332
8238,0,27.11425446,82.64927314
8239,0,26.91967937,82.63903234
8240,0,26.9035097,82.72742657
8241,0,27.10374417,82.68349895
8242,0,27.08056764,82.64361375
8243,0,26.27397035,88.12782856
8244,0,26.20039832,88.06341935
8245,0,26.32463533,88.21164138
8246,0,26.30361475,88.15289156
8247,0,26.32382684,88.15208307
8248,0,26.2712754,88.13402694
8249,0,26.28825356,88.06827026
8250,0,26.27882125,88.09764517
8251,0,26.23731908,88.10330455
8252,0,26.36182558,88.18388343
8253,0,26.33218118,88.11462333
8254,0,26.38877504,88.17337314
8255,0,26.24755988,88.08363145
8256,0,26.30226728,88.09926213
8257,0,26.39173948,88.15989842
8258,0,26.26076511,88.16636629
8259,0,26.40386674,88.21298885
8260,0,26.2214189,88.0758161
8261,0,26.27450933,88.15370004
8262,0,26.29175699,88.1704087
8263,0,26.2664245,88.11408434
8264,0,26.19905085,88.05533452
8265,0,26.2863671,88.17094769
8266,0,26.35778316,88.15154408
8267,0,26.340805,88.21649228
8268,0,26.40710067,88.21244986
8269,0,26.22384435,88.11031141
8270,0,26.34430843,88.18792585
8271,0,26.32975572,88.19089029
8272,0,26.34215248,88.27901502
8273,0,26.22977323,88.10761647
8274,0,26.20417125,88.06692278
8275,0,26.30954363,88.2102939
8276,0,26.24836836,88.11219787
8277,0,26.31520302,88.19331574
8278,0,26.40656168,88.22592459
8279,0,26.32652179,88.16933073
8280,0,26.37125789,88.18603939
8281,0,26.42973822,88.25179607
8282,0,26.28070771,88.04967513
8283,0,26.37044941,88.21837874
8284,0,26.33864905,88.24425022
8285,0,26.39820735,88.17499011
8286,0,26.36398154,88.15450852
8287,0,26.20848316,88.10249607
8288,0,26.33784056,88.18981231
8289,0,26.35427973,88.14696268
8290,0,26.35023731,88.15747296
8291,0,26.38149869,88.230506
8292,0,26.24001403,88.10007062
8293,0,26.27073641,88.130793
8294,0,26.36802396,88.24856213
8295,0,26.29040952,88.1706782
8296,0,26.28421114,88.12136069
8297,0,26.23893605,88.02326466
8298,0,26.32220988,88.1157013
8299,0,26.33460663,88.18873434
8300,0,26.3607476,88.16906123
8301,0,26.18719309,88.05802946
8302,0,26.27423984,88.16259336
8303,0,26.28016872,88.06395834
8304,0,26.26561601,88.16960022
8305,0,26.35697468,88.19196827
8306,0,26.28852305,88.16986972
8307,0,26.32301836,88.21487531
8308,0,26.20821367,88.01491033
8309,0,26.32167089,88.15154408
8310,0,26.34538641,88.13025401
8311,0,26.29957233,88.21487531
8312,0,26.25914814,88.1111199
8313,0,26.33784056,88.10034011
8314,0,26.31412504,88.07824156
8315,0,25.62610536,87.23041159
8316,0,25.67569237,87.21046899
8317,0,25.71827251,87.15953452
8318,0,25.71207414,87.32203975
8319,0,25.70937919,87.13069859
8320,0,25.71557757,87.31152946
8321,0,25.64470049,87.24038289
8322,0,25.7934615,87.27757314
8323,0,25.77459688,87.26059498
8324,0,25.72285392,87.24253885
8325,0,25.69671294,87.32365672
8326,0,25.7037198,87.15630058
8327,0,25.80073785,87.28161556
8328,0,25.84089255,87.26706285
8329,0,25.67353641,87.18486701
8330,0,25.66033118,87.20858253
8331,0,25.73174724,87.15198867
8332,0,25.83415518,87.29077838
8333,0,25.72932179,87.15441412
8334,0,25.76570356,87.26948831
8335,0,25.83253822,87.22070979
8336,0,25.70075536,87.15360563
8337,0,25.6390411,87.20750455
8338,0,25.71261312,87.28134607
8339,0,25.63769363,87.22070979
8340,0,25.65709724,87.22690816
8341,0,25.81529056,87.28458
8342,0,25.82741782,87.25574408
8343,0,25.82795681,87.33066358
8344,0,25.69698244,87.15279715
8345,0,25.72069796,87.21289444
8346,0,25.80208533,87.27649517
8347,0,25.65628876,87.20723506
8348,0,25.75788821,87.14902423
8349,0,25.68701114,87.14605979
8350,0,25.75815771,87.20103668
8351,0,25.7934615,87.26652387
8352,0,25.83280771,87.29320383
8353,0,25.70183334,87.19564679
8354,0,25.69132305,87.20480961
8355,0,25.82768731,87.28646646
8356,0,25.72635735,87.17112278
8357,0,25.68620266,87.14902423
8358,0,25.7635476,87.1700448
8359,0,25.80127684,87.2546661
8360,0,25.74953388,87.22367423
8361,0,25.68054327,87.15791755
8362,0,25.68781962,87.12962062
8363,0,25.82580085,87.28269354
8364,0,25.78672414,87.25224065
8365,0,25.75034237,87.21181646
8366,0,25.65521078,87.26275094
8367,0,25.84601294,87.28862242
8368,0,25.7287828,87.309643
8369,0,25.66113966,87.22636917
8370,0,25.70506728,87.15441412
8371,0,25.84385699,87.28727495
8372,0,25.76678154,87.31018199
8373,0,25.70075536,87.24038289
8374,0,25.68081276,87.15630058
8375,0,25.75950518,87.14794625
8376,0,25.64254453,87.24334733
8377,0,25.84628244,87.309643
8378,0,25.82580085,87.27514769
8379,0,25.71692504,87.29320383
8380,0,25.67677034,87.25816953
8381,0,27.23956944,81.67747566
8382,0,27.26463244,81.6559161
8383,0,27.20318768,81.60498162
8384,0,27.187018,81.51011952
8385,0,27.18001114,81.62761916
8386,0,27.23849147,81.65483812
8387,0,27.32338226,81.44840526
8388,0,27.23929995,81.65483812
8389,0,27.28538352,81.59662729
8390,0,27.10428316,81.49287187
8391,0,27.28376656,81.58854245
8392,0,27.23391006,81.66130599
8393,0,27.25951204,81.66615689
8394,0,27.23256259,81.47346826
8395,0,27.33443154,81.50014823
8396,0,27.26355446,81.63354804
8397,0,27.14255139,81.53383505
8398,0,27.25304417,81.6260022
8399,0,27.47510771,81.56347945
8400,0,27.46675338,81.5712948
8401,0,27.14686331,81.46457494
8402,0,27.30236168,81.44544082
8403,0,27.1471328,81.62842765
8404,0,27.38833046,81.57479823
8405,0,27.1921384,81.48694299
8406,0,27.43656999,81.5462318
8407,0,27.16788388,81.64001591
8408,0,27.13662251,81.45810707
8409,0,27.28268858,81.61845635
8410,0,27.24846277,81.51416194
8411,0,27.21612342,81.6257327
8412,0,27.30236168,81.44517133
8413,0,27.36946583,81.55162169
8414,0,27.26921385,81.62896664
8415,0,27.19483334,81.49475833
8416,0,27.45273966,81.56482693
8417,0,27.20130121,81.48882945
8418,0,27.28457504,81.56752187
8419,0,27.17677721,81.53464353
8420,0,27.20399616,81.66427043
8421,0,27.33281457,81.42576772
8422,0,27.25870356,81.64028541
8423,0,27.38374905,81.58072711
8424,0,27.19402486,81.49853126
8425,0,27.47133479,81.55458613
8426,0,27.23552703,81.65322115
8427,0,27.13338858,81.45271718
8428,0,27.42228677,81.59743577
8429,0,27.28592251,81.44975274
8430,0,27.25870356,81.63543451
8431,0,27.24226439,81.61171898
8432,0,27.37162179,81.54003342
8433,0,27.27217829,81.45972404
8434,0,27.1571041,81.57911014
8435,0,27.21235049,81.53518252
8436,0,27.40530861,81.59851375
8437,0,27.2419949,81.51550942
8438,0,27.29185139,81.45029173
8439,0,27.26732739,81.47212079
8440,0,27.14767179,81.62492422
8441,0,27.24145591,81.50607711
8442,0,27.22986764,81.47589371
8443,0,27.32446024,81.60390364
8444,0,27.37081331,81.54084191
8445,0,27.15575663,81.58288306
8446,0,27.11263749,81.55755057
8447,0,26.3111606,88.0262291
8448,0,26.34700338,88.07446863
8449,0,26.32840825,87.9766421
8450,0,26.50465771,88.18253596
8451,0,26.41491601,88.14426773
8452,0,26.45857414,88.19897513
8453,0,26.33460663,88.03916484
8454,0,26.39120049,88.08740437
8455,0,26.37287486,88.13429643
8456,0,26.32328785,87.9418773
8457,0,26.53079869,88.18172748
8458,0,26.32786926,88.01517982
8459,0,26.37530031,88.09252477
8460,0,26.31331656,88.09063831
8461,0,26.32921674,87.9766421
8462,0,26.34538641,88.07446863
8463,0,26.39281746,88.08443993
8464,0,26.43701457,88.10546051
8465,0,26.48875753,88.10869444
8466,0,26.36128659,87.97394715
8467,0,26.37260536,88.13618289
8468,0,26.39820735,88.08174499
8469,0,26.39928533,88.13860834
8470,0,26.33837955,88.09710618
8471,0,26.46504201,88.13968632
8472,0,26.3459254,88.10141809
8473,0,26.37826475,88.08470943
8474,0,26.44752486,88.13645239
8475,0,26.42327035,88.16286286
8476,0,26.3359541,88.09279426
8477,0,26.28852305,88.00763397
8478,0,26.35966962,87.97259968
8479,0,26.43216367,88.14750166
8480,0,26.34376944,88.02326466
8481,0,26.29714688,88.03485293
8482,0,26.47878623,88.15208307
8483,0,26.40036331,88.0857874
8484,0,26.44941132,88.18172748
8485,0,26.50304074,88.13833885
8486,0,26.47797775,88.15019661
8487,0,26.23920554,87.98203199
8488,0,26.38904453,87.9467282
8489,0,26.39955482,88.14238127
8490,0,26.37637829,87.94214679
8491,0,26.37907323,87.97071322
8492,0,26.49765085,88.17013921
8493,0,26.37206637,88.07366015
8494,0,26.44348244,88.14911863
8495,0,26.32167089,87.94430275
8496,0,26.46719796,88.11327585
8497,0,26.30172829,88.01841376
8498,0,26.45641818,88.14696268
8499,0,26.2960689,88.0264986
8500,0,26.39254796,88.13806935
8501,0,26.38634959,88.0857874
8502,0,26.25294977,88.006556
8503,0,26.45641818,88.13321845
8504,0,26.32436583,88.01086791
8505,0,26.48336764,88.12189968
8506,0,26.33811006,88.08282296
8507,0,26.47204887,88.15208307
8508,0,26.27316186,88.01464083
8509,0,26.3758393,87.96963524
8510,0,26.3259828,87.84809318
8511,0,26.27316186,87.7974282
8512,0,26.24836836,87.89013434
8513,0,26.24109201,87.79311628
8514,0,26.32706078,87.80901647
8515,0,26.24190049,87.72143073
8516,0,26.28394165,87.92624661
8517,0,26.22034092,87.76535834
8518,0,26.26319056,87.79500275
8519,0,26.23947504,87.74379878
8520,0,26.26534652,87.74676322
8521,0,26.28016872,87.79904517
8522,0,26.30469273,87.8171013
8523,0,26.23920554,87.87073073
8524,0,26.22303587,87.92597712
8525,0,26.25914814,87.77586863
8526,0,26.23704959,87.68504896
8527,0,26.2316597,87.79823668
8528,0,26.31062161,87.90307008
8529,0,26.31304706,87.83354047
8530,0,26.25402775,87.88824787
8531,0,26.22977323,87.68531845
8532,0,26.29337396,87.91708379
8533,0,26.21225609,87.69528975
8534,0,26.30361475,87.78125852
8535,0,26.28798406,87.88878686
8536,0,26.29984183,87.87396466
8537,0,26.25079381,87.85510004
8538,0,26.30738767,87.92516863
8539,0,26.22842576,87.81764029
8540,0,26.32652179,87.82868957
8541,0,26.24863785,87.92948055
8542,0,26.26184309,87.77910257
8543,0,26.28501962,87.85510004
8544,0,26.2316597,87.72062224
8545,0,26.31250807,87.84755419
8546,0,26.24243948,87.76454986
8547,0,26.28016872,87.79284679
8548,0,26.27693479,87.76212441
8549,0,26.28690609,87.80093163
8550,0,26.24917684,87.88420545
8551,0,26.22465284,87.7125374
8552,0,26.29472143,87.88797838
8553,0,26.28043822,87.77910257
8554,0,26.32274887,87.79392477
8555,0,26.23597161,87.69879318
8556,0,26.23192919,87.74730221
8557,0,26.26480753,87.88312748
8558,0,26.26965843,87.79392477
8559,0,26.32167089,87.8472847
8560,0,26.27989923,87.93891286
8561,0,26.20497973,87.70418307
8562,0,26.23300717,87.74945816
8563,0,26.24944634,87.78098903
8564,0,26.25699219,87.85294408
8565,0,26.32328785,87.85024914
8566,0,26.24971583,87.89875816
8567,0,26.22357486,87.81548434
8568,0,26.26211258,87.90899896
8569,0,26.23866656,87.79015184
8570,0,27.56619688,82.49566122
8571,0,27.41797486,82.4668253
8572,0,27.55460861,82.47248469
8573,0,27.64569778,82.49512223
8574,0,27.41042901,82.44580472
8575,0,27.47241277,82.41535184
8576,0,27.64165537,82.5862114
8577,0,27.49666728,82.63795436
8578,0,27.58479201,82.23937187
8579,0,27.49451132,82.50967494
8580,0,27.54194237,82.45065563
8581,0,27.59341584,82.34043234
8582,0,27.42983262,82.75033361
8583,0,27.54086439,82.44876917
8584,0,27.42066981,82.51560382
8585,0,27.54436782,82.54794317
8586,0,27.49505031,82.31806429
8587,0,27.48238407,82.69778216
8588,0,27.65027919,82.63364245
8589,0,27.53439652,82.7155688
8590,0,27.45786006,82.63256447
8591,0,27.51472342,82.71341285
8592,0,27.69124237,82.64280527
8593,0,27.38267107,82.53365996
8594,0,27.41501042,82.67891754
8595,0,27.60769905,82.50832747
8596,0,27.55784255,82.65520202
8597,0,27.63599598,82.49781718
8598,0,27.43414454,82.6859244
8599,0,27.49936222,82.34339678
8600,0,27.44330735,82.73308595
8601,0,27.44142089,82.68565491
8602,0,27.41797486,82.44041483
8603,0,27.58910392,82.23020906
8604,0,27.58048009,82.58216898
8605,0,27.52873713,82.34932566
8606,0,27.65755555,82.6460392
8607,0,27.40450013,82.44499624
8608,0,27.42309526,82.51749028
8609,0,27.58371403,82.51021393
8610,0,27.42066981,82.47437115
8611,0,27.49397233,82.32372368
8612,0,27.50421313,82.51371736
8613,0,27.53897793,82.48299498
8614,0,27.57643768,82.49296628
8615,0,27.47349074,82.38435996
8616,0,27.4009967,82.44418776
8617,0,27.57320374,82.5514466
8618,0,27.45166168,82.51991574
8619,0,27.55245266,82.74251826
8620,0,27.55272215,82.59052332
8621,0,27.59988371,82.54309227
8622,0,27.53655248,82.48353397
8623,0,27.55622558,82.7010161
8624,0,27.46756186,82.31483036
8625,0,27.43198858,82.70317205
8626,0,27.56727486,82.49620021
8627,0,27.56377143,82.47760509
8628,0,27.41662739,82.63498992
8629,0,27.51391493,82.631217
8630,0,26.11820248,87.43765293
8631,0,26.17129291,87.5284726
8632,0,26.26265157,87.47484318
8633,0,26.07804778,87.42175275
8634,0,26.25672269,87.53467098
8635,0,26.08828858,87.50179264
8636,0,26.15404526,87.48508397
8637,0,26.16266908,87.52146574
8638,0,26.04813388,87.41555437
8639,0,26.23597161,87.52631665
8640,0,26.01067414,87.50071466
8641,0,25.98183822,87.48723993
8642,0,26.05352377,87.42579517
8643,0,26.21090861,87.49128235
8644,0,26.07265789,87.42175275
8645,0,25.98641962,87.47484318
8646,0,26.10068533,87.458943
8647,0,26.18773208,87.42121376
8648,0,26.20363226,87.45597856
8649,0,26.24729038,87.46325491
8650,0,26.17398785,87.43334101
8651,0,26.19554742,87.46729733
8652,0,26.06645952,87.4290291
8653,0,26.1966254,87.5185013
8654,0,26.25914814,87.43468849
8655,0,26.19500843,87.44439029
8656,0,26.24432594,87.48804841
8657,0,26.21926294,87.49640275
8658,0,26.18099471,87.41717134
8659,0,26.14272648,87.52227423
8660,0,26.23273767,87.44304282
8661,0,26.04759489,87.45624805
8662,0,26.0624171,87.4341495
8663,0,26.23246818,87.50206213
8664,0,26.01363858,87.49209083
8665,0,26.11820248,87.43253253
8666,0,26.09071403,87.41312892
8667,0,26.16428605,87.47430419
8668,0,26.17937775,87.47592116
8669,0,26.16213009,87.4538226
8670,0,26.26103461,87.44358181
8671,0,26.22114941,87.46541087
8672,0,26.3208624,87.45355311
8673,0,26.25402775,87.46810582
8674,0,26.08047323,87.458943
8675,0,26.12979074,87.51176394
8676,0,26.08424616,87.50071466
8677,0,26.16805897,87.43980888
8678,0,26.04516944,87.50421809
8679,0,26.21575952,87.50610455
8680,0,26.05487125,87.46810582
8681,0,26.07912576,87.50044517
8682,0,26.07912576,87.41663235
8683,0,26.23543262,87.49613325
8684,0,26.32759977,87.45597856
8685,0,26.14569092,87.43873091
8686,0,26.02414887,87.44654625
8687,0,26.70165825,82.61073541
8688,0,26.61838443,82.77512711
8689,0,26.79652035,82.61235238
8690,0,26.61811493,82.61423884
8691,0,26.71243804,82.61855075
8692,0,26.60410121,82.67029371
8693,0,26.81295952,82.7454827
8694,0,26.80514417,82.70478902
8695,0,26.79005248,82.84277025
8696,0,26.74154345,82.63903234
8697,0,26.73534508,82.62906104
8698,0,26.68683605,82.65628
8699,0,26.79544237,82.84492621
8700,0,26.80622215,82.70856195
8701,0,26.76741493,82.85274155
8702,0,26.58604508,82.69508722
8703,0,26.75447919,82.74952512
8704,0,26.65692215,82.72257566
8705,0,26.58685356,82.70451953
8706,0,26.70677865,82.60696249
8707,0,26.83290212,82.68565491
8708,0,27.04661132,83.06025238
8709,0,26.61865392,82.6064235
8710,0,26.6197319,82.60669299
8711,0,26.80406619,82.71125689
8712,0,26.59170446,82.68269047
8713,0,26.71109056,82.60561501
8714,0,26.79113045,82.61154389
8715,0,26.78277612,82.6910448
8716,0,26.81188154,82.70128559
8717,0,26.79652035,82.61100491
8718,0,26.60652666,82.64523072
8719,0,26.62997269,82.6511596
8720,0,26.57849923,82.74170978
8721,0,26.7639115,82.62906104
8722,0,26.75205374,82.64064931
8723,0,26.72591277,82.67541411
8724,0,26.7590606,82.64280527
8725,0,26.79678984,82.60480653
8726,0,26.70354471,82.77943902
8727,0,26.57688226,82.75976592
8728,0,26.75501818,82.64307476
8729,0,26.57930771,82.72958252
8730,0,26.85149724,82.70155509
8731,0,26.58631457,82.69266176
8732,0,26.62754724,82.60696249
8733,0,26.72833822,82.63310346
8734,0,26.60733515,82.64037982
8735,0,26.58308063,82.76704227
8736,0,26.78088966,82.66894624
8737,0,26.82050536,82.72742657
8738,0,27.012655,82.9494901
8739,0,26.68602757,82.72419263
8740,0,26.58065518,82.71961122
8741,0,26.77064887,82.80935292
8742,0,26.63105067,82.65816646
8743,0,26.74316042,82.64145779
8744,0,26.00393677,85.43719462
8745,0,26.01390807,85.33424769
8746,0,26.02576583,85.32589336
8747,0,25.99612143,85.35526827
8748,0,25.98534164,85.38706863
8749,0,26.05783569,85.38733812
8750,0,26.05567973,85.3536513
8751,0,25.98668912,85.35580726
8752,0,26.04489995,85.33316971
8753,0,25.97051944,85.43072675
8754,0,26.04921186,85.37898379
8755,0,26.00690121,85.34933939
8756,0,26.06592053,85.41024516
8757,0,25.96971096,85.4331522
8758,0,26.0669985,85.30298632
8759,0,26.07831728,85.32238993
8760,0,26.0122911,85.44635744
8761,0,25.96647702,85.43881159
8762,0,25.9726754,85.36577856
8763,0,26.01552504,85.45013036
8764,0,25.94976836,85.34529697
8765,0,25.99369598,85.39003307
8766,0,26.03681511,85.48220022
8767,0,26.00501475,85.3337087
8768,0,25.96944146,85.32939679
8769,0,26.03762359,85.39946538
8770,0,26.06780699,85.34475798
8771,0,26.0723884,85.33775112
8772,0,26.03573713,85.45605924
8773,0,25.93602414,85.38518217
8774,0,26.05999165,85.35526827
8775,0,25.98022125,85.42264191
8776,0,26.06645952,85.36011917
8777,0,26.00959616,85.3587717
8778,0,25.97348388,85.41186213
8779,0,25.98507215,85.38814661
8780,0,25.96728551,85.40997567
8781,0,26.09367847,85.3037948
8782,0,26.03465915,85.43153523
8783,0,25.98641962,85.36577856
8784,0,26.06888497,85.3285883
8785,0,25.96593803,85.4431235
8786,0,26.03951006,85.39030256
8787,0,26.06619002,85.31107115
8788,0,26.03034724,85.33020527
8789,0,25.96000915,85.44420148
8790,0,25.98426367,85.38679913
8791,0,26.04058803,85.38491267
8792,0,26.05756619,85.30136935
8793,0,26.02387937,85.3587717
8794,0,25.97537035,85.42264191
8795,0,26.05648822,85.36470058
8796,0,26.00124183,85.40458578
8797,0,25.96539905,85.41644354
8798,0,25.99612143,85.3636226
8799,0,25.98965356,85.35984967
8800,0,26.05972215,85.39569245
8801,0,25.60804923,87.52227423
8802,0,25.53905861,87.47996358
8803,0,25.67138045,87.40773903
8804,0,25.60670175,87.49694174
8805,0,25.52585338,87.52146574
8806,0,25.64523948,87.52389119
8807,0,25.56735554,87.51769282
8808,0,25.60212034,87.47511267
8809,0,25.54714345,87.42768163
8810,0,25.55873172,87.39965419
8811,0,25.67326692,87.44924119
8812,0,25.58190825,87.42175275
8813,0,25.65332432,87.51715383
8814,0,25.62664435,87.4637939
8815,0,25.6390411,87.50691304
8816,0,25.59376601,87.40558307
8817,0,25.62529688,87.40827802
8818,0,25.63984959,87.4441208
8819,0,25.63796312,87.51149444
8820,0,25.62341042,87.52281322
8821,0,25.61182215,87.47565166
8822,0,25.62125446,87.48050257
8823,0,25.64281403,87.47457369
8824,0,25.58837612,87.52901159
8825,0,25.65790572,87.41663235
8826,0,25.56843352,87.52793361
8827,0,25.668955,87.45813452
8828,0,25.59026258,87.37755563
8829,0,25.52881782,87.51580636
8830,0,25.56007919,87.4441208
8831,0,25.64766493,87.45570906
8832,0,25.56708605,87.49128235
8833,0,25.66437359,87.36650636
8834,0,25.62260193,87.43576646
8835,0,25.68162125,87.39453379
8836,0,25.57382341,87.43010708
8837,0,25.64523948,87.55003217
8838,0,25.59646096,87.41232044
8839,0,25.594305,87.43980888
8840,0,25.64443099,87.45624805
8841,0,25.62044598,87.42202224
8842,0,25.61882901,87.44250383
8843,0,25.67784832,87.39453379
8844,0,25.65790572,87.4290291
8845,0,25.61748154,87.42741213
8846,0,25.63068677,87.52254372
8847,0,25.56385211,87.41016448
8848,0,25.5894541,87.35222314
8849,0,25.54148406,87.47295672
8850,0,25.62880031,87.54976267
8851,0,25.63095627,87.49801971
8852,0,25.53878912,87.49182134
8853,0,25.55819273,87.48966538
8854,0,25.67326692,87.45975148
8855,0,25.78429868,87.38213704
8856,0,25.76893749,87.40100166
8857,0,25.72986078,87.41690184
8858,0,25.83523316,87.51041647
8859,0,25.83469417,87.41636285
8860,0,25.79939038,87.43953939
8861,0,25.69806042,87.3840235
8862,0,25.76058316,87.33982639
8863,0,25.79507847,87.44169535
8864,0,25.81690753,87.34575527
8865,0,25.80909219,87.34656376
8866,0,25.93925807,87.33982639
8867,0,25.80585825,87.47026177
8868,0,25.83038226,87.39965419
8869,0,25.76435609,87.38806592
8870,0,25.71692504,87.41043397
8871,0,25.79076655,87.34683325
8872,0,25.71719453,87.44681574
8873,0,25.84520446,87.39992369
8874,0,25.7983124,87.31341592
8875,0,25.85436728,87.39857621
8876,0,25.75627125,87.42013578
8877,0,25.84412648,87.37647766
8878,0,25.79049706,87.42768163
8879,0,25.70991818,87.35518758
8880,0,25.80504977,87.35518758
8881,0,25.86110464,87.3144939
8882,0,25.80504977,87.44870221
